title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag,,,,,,,,,
순옥이네 명가,CNTS_000000000020103,c4,음식점,제주 제주시 도두1동 2615-5,제주 제주시 도공로 8,,064-743-4813,33.505558,126.465065,region1,제주시,11,제주시내,7395,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/789bdb61-a9a6-409b-9695-d661d6a12cb5.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2b4d1373-58b4-4e82-ab2d-eaf11469c47a.gif,도두동에 위치한 전복요리전문집 2016 KOREAT JEJU TOP10 선정,"전복물회,성게미역국,해물뚝배기,전복,성게,음식,전복뚝배기,해산물,해산물모둠,전복찜,전복회,뚝배기,한치물회,물회,전복죽,고등어구이,소라,돌멍게,해삼,옥돔구이,전복장,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","전복물회,성게미역국,해물뚝배기,전복,성게,음식,전복뚝배기,해산물,해산물모둠,전복찜,전복회,뚝배기,한치물회,물회,전복죽,고등어구이,소라,돌멍게,해삼,옥돔구이,전복장",,,,,,,,,
돈사돈,CNTS_000000000020104,c4,음식점,제주특별자치도 제주시 노형동 3086-3,제주특별자치도 제주시 우평로 19,63107,064-746-8989,33.47887,126.46408,region1,제주시,11,제주시내,7399,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/64a751af-12ab-49b6-8d52-7d753a0be7ee.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9fd347c1-f73d-45fe-80e0-79e714f7c758.gif,"제주 흑돼지 근고기 연탄구이집으로, 양질의 고기뿐만 아니라 연예인들의 방문 후기와 TV출연으로도 유명해진 곳, KOREAT JEJU TOP10 선정","근고기,연탄구이,목살,오겹살,흑돼지,음식,삼겹살,흑돼지오겹살,김치찌개,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","근고기,연탄구이,목살,오겹살,흑돼지,음식,삼겹살,흑돼지오겹살,김치찌개",,,,,,,,,
대우정,CNTS_000000000020110,c4,음식점,제주특별자치도 서귀포시 법환동 1552-2,제주특별자치도 서귀포시 이어도로 866-37,63595,064-733-0137,33.2331332,126.5070238,region2,서귀포시,21,서귀포시내,2019022588780,https://api.cdn.visitjeju.net/photomng/imgpath/202111/12/cda28ed4-39d4-4a4a-a41f-2129540dced9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/12/17398ef7-fb51-44f1-8cc0-3f191cada4d3.jpg,이중섭거리에 위치한 해산물 전문 식당이다. 마가린에 비벼먹는 전복돌솥밥이 유명하다.,"해물뚝배기,전복,돌솥밥,고등어,음식,옥돔구이,전복뚝배기,성게미역국,제육볶음,2022고메페스타,전복돌솥밥,뚝배기,전복해물뚝배기,고등어구이,전복회,갈치조림,성게전복미역국,고등어조림,회,전복구이,전복죽,영양돌솥밥,오징어볶음,된장찌개,해물전골,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설","해물뚝배기,전복,돌솥밥,고등어,음식,옥돔구이,전복뚝배기,성게미역국,제육볶음,2022고메페스타,전복돌솥밥,뚝배기,전복해물뚝배기,고등어구이,전복회,갈치조림,성게전복미역국,고등어조림,회,전복구이,전복죽,영양돌솥밥,오징어볶음,된장찌개,해물전골",,,,,,,,,
동도원,CNTS_000000000020112,c4,음식점,제주특별자치도 서귀포시 대포동 2201,제주특별자치도 서귀포시 이어도로 189,,064-738-2201,33.2395395,126.4418614,region2,서귀포시,21,서귀포시내,7422,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cb174d03-b2ed-48d8-b7cb-154e4da89e75.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/86434c77-2415-481d-9c2b-36dfff274fcc.jpg,서귀포시 중문에 위치한 해산물음식 전문점,"고등어,성게,해산물,한식,음식,고등어조림,생선조림,옥돔구이,해물뚝배기,정식,한정식,뚝배기,비빔밥,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설","고등어,성게,해산물,한식,음식,고등어조림,생선조림,옥돔구이,해물뚝배기,정식,한정식,뚝배기,비빔밥",,,,,,,,,
마린보이횟집,CNTS_000000000020115,c4,음식점,제주특별자치도 제주시 용담삼동 2297-1,제주특별자치도 제주시 어영길 10,,064-742-2843,33.5191024,126.4941597,region1,제주시,11,제주시내,7432,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4a7c3098-d970-47b3-867a-170c19c499a5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b65c4ef3-9c46-4a94-848f-44fba328115e.jpg,용두암 근방 횟집,"횟집,북조기조림,볼락탕수육,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설","횟집,북조기조림,볼락탕수육,음식,회,해산물,조기조림,갈치조림,우럭조림,고등어조림,물회,한치물회,전복물회,모듬물회,자리물회,전복죽,매운탕,지리탕,고등어구이,옥돔구이,갈치구이,조기구이,갈치회,고등어회,우럭회,해물탕,모둠회",,,,,,,,,
만민식당,CNTS_000000000020116,c4,음식점,제주특별자치도 제주시 한림읍 동명리 138-3,제주특별자치도 제주시 한림읍 중산간서로 4618-1,63028,064-796-4473,33.3839454,126.2843175,region1,제주시,13,한림,2019022569352,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/8c94aa61-4f68-42e7-b319-f78d4f0e45c4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/21/3aa2a44e-2211-4fa7-aae2-c055745d3419.jpg,한림읍에 위치한 만민 식당은 관광객보다 현지인의 발길이 끊이지 않는 갈치조림 맛집이다. 2018년 확장해 이전하면서 새로 깔끔하게 단장했다. ,"해물전골,갈치조림,한식,음식,제주갈치조림,해물찜,고등어조림,갈치구이,옥돔구이,고등어구이,전복구이,해물탕,꽃게탕,꽃게찜,해물파전,파전,딱새우,뚝배기,전복뚝배기,해물뚝배기,성게미역국,양념게장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","해물전골,갈치조림,한식,음식,제주갈치조림,해물찜,고등어조림,갈치구이,옥돔구이,고등어구이,전복구이,해물탕,꽃게탕,꽃게찜,해물파전,파전,딱새우,뚝배기,전복뚝배기,해물뚝배기,성게미역국,양념게장",,,,,,,,,
바다를본돼지(판포점),CNTS_000000000020118,c4,음식점,제주특별자치도 제주시 한경면 판포리 2881-4,제주특별자치도 제주시 한경면 판포1길 16,63003,064-772-5509,33.3656791,126.1979116,region1,제주시,14,한경,2019022589423,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/8c09530d-f544-4202-ba99-225ed0e2ed5c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/15/01f0fb09-56b2-48ac-85ba-b8bb09487bce.jpg,제주흑돼지와 해산물의 조화,"돼지고기,해산물,된장찌개,한식,음식,흑돼지,흑돼지구이,오겹살,목살,전복뚝배기,김치찌개,반려동물,반려동물동반입장,반려동물동반_식당카페,흑돼지오겹살,키조개볶음,새우구이,전복구이,뚝배기,돌솥밥,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,아주 어려움","돼지고기,해산물,된장찌개,한식,음식,흑돼지,흑돼지구이,오겹살,목살,전복뚝배기,김치찌개,반려동물,반려동물동반입장,반려동물동반_식당카페,흑돼지오겹살,키조개볶음,새우구이,전복구이,뚝배기,돌솥밥",,,,,,,,,
사계바다,CNTS_000000000020119,c4,음식점,제주특별자치도 서귀포시 안덕면 사계리 2147-13,제주특별자치도 서귀포시 안덕면 형제해안로 26,,064-794-5501,33.227848,126.30391,region2,서귀포시,23,안덕,7455,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7cfd3fad-a8df-4490-a469-bb99a69e33e4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/43835a4a-3c0a-4dca-b314-4ddb57956698.jpg,이름에 걸맞게 사계바다가 눈앞에 펼쳐진 은갈치 전문점,"갈치,전복,오징어,횟집,음식,갈치구이,갈치조림,제주갈치조림,제주갈치구이,전복죽,옥돔구이,회,전복버터구이,해산물,해물칼국수,해물라면,칼국수,전복라면,문어라면,초밥,갈치회,방어회,광어회,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,가능","갈치,전복,오징어,횟집,음식,갈치구이,갈치조림,제주갈치조림,제주갈치구이,전복죽,옥돔구이,회,전복버터구이,해산물,해물칼국수,해물라면,칼국수,전복라면,문어라면,초밥,갈치회,방어회,광어회",,,,,,,,,
어머니닭집,CNTS_000000000020120,c4,음식점,제주특별자치도 서귀포시 성산읍 고성리 1003-9,제주특별자치도 서귀포시 성산읍 고성오조로 13,,064-782-4832,33.44533,126.91341,region2,서귀포시,17,성산,7458,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/568d56ef-9655-4eb9-9620-9f11a9f72951.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cd06908a-d5ae-4e90-a5b8-98145b049e26.jpg,옛날식 통닭만을 고집하는 성산읍 치킨집,"치킨,후라이드치킨,양념치킨,맥주,음식,백숙,반반치킨,육계백숙,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설","치킨,후라이드치킨,양념치킨,맥주,음식,백숙,반반치킨,육계백숙",,,,,,,,,
오가네전복설렁탕,CNTS_000000000020122,c4,음식점,제주특별자치도 서귀포시 토평동 1284,제주특별자치도 서귀포시 중산간동로 7738,63603,064-738-9295,33.26826,126.58964,region2,서귀포시,21,서귀포시내,2019022565774,https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/549a8964-b155-4a80-93af-d7c98161bd99.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/07/140dbeda-9632-457c-bfd5-9ccb6de59bbc.jpg,평범하지 않은 전복 설렁탕을 즐길 수 있는 음식점,"설렁탕,물회냉면,손만두,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","설렁탕,물회냉면,손만두,음식,전복,전복해물탕,전복죽,전복뚝배기,전복물회,만두설렁탕,한식,삼색만두,전복구이",,,,,,,,,
ROAD129(로드129),CNTS_000000000020130,c4,음식점,제주특별자치도 제주시 애월읍 애월리 1722-3,제주특별자치도 제주시 애월읍 애월로 129,,010-3076-6122,33.46433,126.321106,region1,제주시,12,애월,7505,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f6fdc864-e60e-4803-ba2b-2a7ff3664f62.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a1cb78bb-e894-4a37-8268-1a92ed3c181a.png,애월읍에 위치한 전국맛집 TOP 1000에 선정된 수제함박스테이크 전문점,"함박스테이크,돈가스,파스타,양식,음식,크림파스타,돈까스,치즈돈까스,냉소바,반반돈까스,매운돈까스,등심돈까스,소바,볶음밥,우동,어묵우동,오므라이스,성게파스타,흑돼지,현금결제,카드결제,화장실,무료 WIFI,음료대,불가능","함박스테이크,돈가스,파스타,양식,음식,크림파스타,돈까스,치즈돈까스,냉소바,반반돈까스,매운돈까스,등심돈까스,소바,볶음밥,우동,어묵우동,오므라이스,성게파스타,흑돼지",,,,,,,,,
송악산 엉클스 화덕 피자,CNTS_000000000020131,c4,음식점,제주특별자치도 서귀포시 대정읍 상모리 143,제주특별자치도 서귀포시 대정읍 송악관광로 392,,064-792-4785,33.2088981,126.288313,region2,서귀포시,22,대정,7506,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/de140941-8ca6-450f-a03d-f7b17e4402f5.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1e34aad9-ceb9-4b3f-8c0e-868e03b850c2.jpeg,화덕으로 만드는 수제 피자와 브런치 메뉴가 유명한 곳,"쌈찹,피자,화덕피자,빠네,현금결제,카드결제,화장실,무료 WIFI,음료대","쌈찹,피자,화덕피자,빠네,음식,고르곤졸라화덕피자,파스타,크림파스타,치킨샐러드,고르곤졸라피자,갈릭피자,포테이토피자,콤비네이션피자,불고기피자,디아볼라피자,김치불고기피자,아메리카노,카페라떼,카페모카,카라멜마끼아또,바닐라라떼,녹차라떼,초코라떼,망고스무디,스무디,요거트스무디,딸기요거트스무디,플레인요거트스무디,블루베리요거트스무디,에이드,레몬에이드,유자에이드,자몽에이드,아이스티,차,레몬차,자몽차,유자차,빠네파스타,토마토파스타,샐러드,해물볶음밥,포테이토",,,,,,,,,
얌얌돈가스,CNTS_000000000020134,c4,음식점,제주특별자치도 제주시 구좌읍 세화리 1421-1,제주특별자치도 제주시 구좌읍 구좌로 44,,064-782-8865,33.5231628,126.8562384,region1,제주시,16,구좌,2019022591028,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/d776f255-2f63-4221-a757-3311cc3cd222.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/23/d0e6214c-db0e-4895-a314-3e35a207ac9b.jpg,세화리에 위치한 돈까스 맛집,"돈까스,우동,막국수,볶음밥,음식,돈가스,수제돈까스,치즈돈까스,새우튀김,김치우동,왕새우튀김,등심돈까스,어묵우동,새우튀김우동,현금결제,카드결제,화장실,무료 WIFI,음료대","돈까스,우동,막국수,볶음밥,음식,돈가스,수제돈까스,치즈돈까스,새우튀김,김치우동,왕새우튀김,등심돈까스,어묵우동,새우튀김우동",,,,,,,,,
어사촌도야지,CNTS_000000000020138,c4,음식점,제주특별자치도 제주시 애월읍 어음리 2473-4,제주특별자치도 제주시 애월읍 천덕로 440-6,63038,0507-1463-5569,33.419827,126.33878,region1,제주시,12,애월,7553,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/60371f79-f4c5-4aa9-88e4-f6f0d62d9f3d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ae24ec69-348e-4cd9-a74a-cb078971f3f2.jpg,검증된 흑돼지 어사촌도야지,"흑돼지,가브리살,목살,고기국수,음식,흑돼지구이,오겹살,삼겹살,갈매기살,멸치국수,콩국수,흑돼지오겹살,막창구이,불고기,불고기정식,김치찌개,흑돼지김치찌개,된장찌개,해물된장찌개,순대국,국수,열무국수,막국수,비빔막국수,물막국수,냉국수,공용주차장,현금결제,카드결제,화장실,음료대","흑돼지,가브리살,목살,고기국수,음식,흑돼지구이,오겹살,삼겹살,갈매기살,멸치국수,콩국수,흑돼지오겹살,막창구이,불고기,불고기정식,김치찌개,흑돼지김치찌개,된장찌개,해물된장찌개,순대국,국수,열무국수,막국수,비빔막국수,물막국수,냉국수",,,,,,,,,
김희선몸국,CNTS_000000000020142,c4,음식점,제주특별자치도 제주시 용담삼동 1129-2,제주특별자치도 제주시 어영길 45-6,63152,064-745-0047,33.5185392,126.4981208,region1,제주시,11,제주시내,2019022586575,https://api.cdn.visitjeju.net/photomng/imgpath/202111/03/e53a0ff1-77db-433f-a0ad-e3482c24a0d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/03/2bd6c357-8cf6-498d-b9d1-d50571cd7b2c.jpg,"건강에 좋은 모자반을 돼지뼈 육수와 함께 한소끔 끓여낸 담백한 몸국, 고사리 육개장으로 유명한 곳","몸국,향토음식,한식,음식,고사리,해장국,성게미역국,고등어구이,육개장,미역국,착한가격업소,현금결제,카드결제,화장실","몸국,향토음식,한식,음식,고사리,해장국,성게미역국,고등어구이,육개장,미역국,착한가격업소",,,,,,,,,
흑소랑,CNTS_000000000020149,c4,음식점,제주특별자치도 제주시 아라2동 3007-2,제주특별자치도 제주시 연북로 631,,064-726-9966,33.4909315,126.5451156,region1,제주시,11,제주시내,7610,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bea70061-5ba4-4ccd-b1f8-7e8c3ec3dd2c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d5766925-d352-45b7-8286-1136d43befbf.jpg,미쉐린 가이드’에 소개된 한국식 바비큐를 제주에서,"흑소,한우,한식,음식,육회,한우구이,된장찌개,2022고메페스타,럭셔리트래블인제주,꽃등심,부채살,살치살,갈비살,안심,안창살,차돌된장찌개,국밥,설렁탕,도가니탕,곰탕,냉면,비빔냉면,물냉면,버섯불고기,전골,술,와인,레드와인,화이트와인,공용주차장,현금결제,카드결제,화장실,음료대","흑소,한우,한식,음식,육회,한우구이,된장찌개,2022고메페스타,럭셔리트래블인제주,꽃등심,부채살,살치살,갈비살,안심,안창살,차돌된장찌개,국밥,설렁탕,도가니탕,곰탕,냉면,비빔냉면,물냉면,버섯불고기,전골,술,와인,레드와인,화이트와인",,,,,,,,,
jival 지발,CNTS_000000000020152,c4,음식점,제주특별자치도 제주시 애월읍 고내리 1213,제주특별자치도 제주시 애월읍 애월해안로 212,63045,064-772-5050,33.46616,126.334946,region1,제주시,12,애월,7635,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b582740-0ddb-4775-b4f7-bf96aa3dd5b0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d83d8339-f5bd-45e7-ac59-4832e5bef31e.jpg,애월바다가 눈 앞에 펼쳐진 레스토랑,"양식,파스타,돈까스,음식,함박스테이크,해물파스타,새우볶음밥,짬뽕,볶음밥,베이컨볶음밥,돈가스,수제돈까스,스테이크,햄버거스테이크,까르보나라,새우크림파스타,새우로제파스타,베이컨토마토파스타,매콤베이컨파스타,해산물파스타,해산물토마토파스타,짬뽕파스타,에스프레소,아메리카노,카페라떼,카푸치노,레몬에이드,에이드,자몽에이드,망고스무디,와인","양식,파스타,돈까스,음식,함박스테이크,해물파스타,새우볶음밥,짬뽕,볶음밥,베이컨볶음밥,돈가스,수제돈까스,스테이크,햄버거스테이크,까르보나라,새우크림파스타,새우로제파스타,베이컨토마토파스타,매콤베이컨파스타,해산물파스타,해산물토마토파스타,짬뽕파스타,에스프레소,아메리카노,카페라떼,카푸치노,레몬에이드,에이드,자몽에이드,망고스무디,와인",,,,,,,,,
삼대국수회관 신제주점,CNTS_000000000020156,c4,음식점,제주특별자치도 제주시 연동 295,제주특별자치도 제주시 신대로20길 32,,064-747-9493,33.483837,126.49328,region1,제주시,11,제주시내,2019022587812,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/c9550d46-940d-4d50-81cb-206cb682e1b8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/10/6d2928e8-355b-4045-8f1b-4c952fa10305.jpg,고기국수 등 제주의 향토 일품요리로 유명한 삼대국수 체인 중 한 곳으로 신제주에 위치,"고기국수,비빔국수,멸치국수,국수,음식,만두,돔베고기,국밥,콩국수,물만두,수육,열무국수,현금결제,카드결제,화장실,음료대","고기국수,비빔국수,멸치국수,국수,음식,만두,돔베고기,국밥,콩국수,물만두,수육,열무국수",,,,,,,,,
카페제주동네,CNTS_000000000020164,c4,음식점,제주특별자치도 제주시 구좌읍 종달리 841-1,제주특별자치도 제주시 구좌읍 종달로5길 23,63364,070-8900-6621,33.493282,126.8987,region1,제주시,16,구좌,2019022591278,https://api.cdn.visitjeju.net/photomng/imgpath/202111/24/c93da7fe-4ce7-439b-b061-9c952a5b5a6e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/24/ac4c0f52-e2e5-4c6e-b9c5-908a433320a2.jpg,종달리에 위치한 작은 카페로 종달리의 정취를 담고 있다,"카페,커피,빙수,음식,눈꽃빙수,디저트,과일주스,주스,팥빙수,케이크,콜드브루,아메리카노,카페라떼,핸드드립커피,드립커피,핸드드립콜롬비아슈프리모,핸드드립과테말라,핸드드립에티오피아예가체프,핸드드립케냐,말차라떼,초코라떼,차,에이드,초코케이크","카페,커피,빙수,음식,눈꽃빙수,디저트,과일주스,주스,팥빙수,케이크,콜드브루,아메리카노,카페라떼,핸드드립커피,드립커피,핸드드립콜롬비아슈프리모,핸드드립과테말라,핸드드립에티오피아예가체프,핸드드립케냐,말차라떼,초코라떼,차,에이드,초코케이크",,,,,,,,,
달사막,CNTS_000000000020165,c4,음식점,제주특별자치도 제주시 조천읍 함덕리 272-28,제주특별자치도 제주시 조천읍 함덕로 26,,0507-1408-7278,33.5419672,126.6725058,region1,제주시,15,조천,2019022591945,https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/27b9887e-2990-46b8-8a26-badf3a77bcdf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/4c79676d-37e8-409a-92a0-2dfdd19219ea.jpg,함덕에 위치한 이국적인 분위기의 요리주점,"맥주,와인,소주,칵테일,음식,감바스,돈까스,떡볶이,돈가스,감바스알아히요,국물떡볶이,프렌치프라이,술국,먹태,먹태구이,오징어버터구이,육포,술,수제맥주,생맥주,위스키,앱솔루트보드카,레드와인,화이트와인,스파클링,진토닉칵테일,아메리카노,현금결제,카드결제,화장실,음료대","맥주,와인,소주,칵테일,음식,감바스,돈까스,떡볶이,돈가스,감바스알아히요,국물떡볶이,프렌치프라이,술국,먹태,먹태구이,오징어버터구이,육포,술,수제맥주,생맥주,위스키,앱솔루트보드카,레드와인,화이트와인,스파클링,진토닉칵테일,아메리카노",,,,,,,,,
그림상회화덕피자,CNTS_000000000020171,c4,음식점,제주특별자치도 서귀포시 표선면 토산리 1391-4,제주특별자치도 서귀포시 표선면 중산간동로5570번길 9,63626,064-787-7607,33.326214,126.76501,region2,서귀포시,26,표선,7729,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7775d734-fc1a-4901-994f-944036795562.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/18d2a987-04d5-4e31-8cfc-a2ca9ddf0c59.gif,빈티지한 감성이 물씬 풍기는 갤러리 같은 카페 겸 식당,"피자,파스타,양식,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설","피자,파스타,양식,음식,고르곤졸라화덕피자,화덕피자,마르게리타화덕피자,아메리카노,샐러드,토마토파스타,들깨크림파스타,고르곤졸라피자,마르게리따피자,빵,에스프레소,차,매실차,청귤차,홍차",,,,,,,,,
카페태희,CNTS_000000000020183,c4,음식점,제주특별자치도 제주시 애월읍 곽지리 1575-3,제주특별자치도 제주시 애월읍 곽지3길 27,63034,064-799-5533,33.449352,126.30442,region1,제주시,12,애월,2019022587053,https://api.cdn.visitjeju.net/photomng/imgpath/202111/05/e92948fa-f293-46af-acfb-e7ab9600d169.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/05/ae35df88-131c-4dc3-aaed-aaac5cf48b7c.jpg,시원한 곽지해변을 바라보며 먹는 피쉬앤칩스와 맥주 한잔,"피쉬앤칩스,새우튀김,감자튀김,커피,음식,햄버거,치즈버거,레몬에이드,피쉬&칩스,생선구이,체다치즈버거,새우버거,아메리카노,라떼,바닐라라떼,에이드,오미자에이드,공용주차장,어려움","피쉬앤칩스,새우튀김,감자튀김,커피,음식,햄버거,치즈버거,레몬에이드,피쉬&칩스,생선구이,체다치즈버거,새우버거,아메리카노,라떼,바닐라라떼,에이드,오미자에이드",,,,,,,,,
신설오름,CNTS_000000000020185,c4,음식점,제주특별자치도 제주시 일도2동 409-5,제주특별자치도 제주시 고마로17길 2,63255,064-758-0143,33.50546,126.54163,region1,제주시,11,제주시내,7758,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a0caf6ac-0d1f-40ed-9fcf-929ab9033731.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/24569950-2c4a-46cc-80b4-6c72e2ad0dde.jpg,제주의 대표적인 향토음식 '몸국',"몸국,돔베고기,한치회,한치물회,음식,고등어구이,고기국수,소라물회,물회,소라,한치,국수,산낙지,해삼물회,전복물회,회,해삼회,소라회,전복회,화장실,아주 어려움","몸국,돔베고기,한치회,한치물회,음식,고등어구이,고기국수,소라물회,물회,소라,한치,국수,산낙지,해삼물회,전복물회,회,해삼회,소라회,전복회",,,,,,,,,
제대가는길,CNTS_000000000020194,c4,음식점,제주특별자치도 제주시 아라1동 358-6,제주특별자치도 제주시 제주대학로 75-1,63249,064-721-0110,33.459724,126.5585,region1,제주시,11,제주시내,7823,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/562cf448-ad42-42ba-8ec4-ba2934463dec.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/876fe937-7bf5-4e2b-9a71-1b3a618870d4.jpg,상호처럼 제주대학교 인근에 위치한 카페로 전원형태의 외관과 아기자기한 인테리어가 기억에 남는 곳,"카페,커피,드립커피,브런치,음식,핸드드립커피,아메리카노,카페라떼,카페모카,카푸치노,바닐라라떼,샌드위치,에스프레소,에스프레소콘파냐,샤케라또,모카라떼,카라멜마끼아또,아포가토,더치라떼,더치커피,큐브라떼,핸드드립에티오피아예가체프,핸드드립과테말라,핸드드립콜롬비아슈프리모,핸드드립케냐,팥빙수,눈꽃빙수,라떼,밀크티라떼,초코라떼,녹차라떼,고구마라떼,생과일주스,자바칩프라푸치노,쿠앤크프라푸치노,아이스티,복숭아아이스티,레몬아이스티,허브티,국화차,녹차,얼그레이,루이보스,페퍼민트,카모마일,차,에이드,레몬에이드,유자에이드,딸기라떼,미숫가루,스무디,딸기스무디,블루베리스무디,요거트스무디,대추차,생강차,유자차,레몬차,모과차,자몽차,블루베리요거트,공용주차장,카드결제,화장실,무료 WIFI","카페,커피,드립커피,브런치,음식,핸드드립커피,아메리카노,카페라떼,카페모카,카푸치노,바닐라라떼,샌드위치,에스프레소,에스프레소콘파냐,샤케라또,모카라떼,카라멜마끼아또,아포가토,더치라떼,더치커피,큐브라떼,핸드드립에티오피아예가체프,핸드드립과테말라,핸드드립콜롬비아슈프리모,핸드드립케냐,팥빙수,눈꽃빙수,라떼,밀크티라떼,초코라떼,녹차라떼,고구마라떼,생과일주스,자바칩프라푸치노,쿠앤크프라푸치노,아이스티,복숭아아이스티,레몬아이스티,허브티,국화차,녹차,얼그레이,루이보스,페퍼민트,카모마일,차,에이드,레몬에이드,유자에이드,딸기라떼,미숫가루,스무디,딸기스무디,블루베리스무디,요거트스무디,대추차,생강차,유자차,레몬차,모과차,자몽차,블루베리요거트",,,,,,,,,
달콤한휴식,CNTS_000000000020198,c4,음식점,제주특별자치도 제주시 애월읍 납읍리 1249-4,제주특별자치도 제주시 애월읍 천덕로 395,,070-8848-0395,33.4227568,126.3362041,region1,제주시,12,애월,7829,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5ae36603-a2cb-424c-bd70-6dbac68c5b1e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/98a124eb-bf41-469c-9091-f77e9160c869.jpg,비자림에 위치한 Café & Restaurant 달콤한휴식입니다.,"돈가스,샌드위치,롤돈가스,양식,음식,경양식돈가스,치즈돈까스,돈까스,수제돈까스,등심돈까스,매운돈까스,탕수육,흑돼지치즈롤돈가스,김치치즈돈가스,돈까스모듬정식,아주 어려움","돈가스,샌드위치,롤돈가스,양식,음식,경양식돈가스,치즈돈까스,돈까스,수제돈까스,등심돈까스,매운돈까스,탕수육,흑돼지치즈롤돈가스,김치치즈돈가스,돈까스모듬정식",,,,,,,,,
